"","LMC1","LMC2","LMC3","LMC4","LMC5","LMC6","LMC7","LMC8","LMC9","LMC10","LMC11","LMC12","LMC13","LMC14"
"cg01005211",0,0,0,0,0,1,0,0,0.711549144872825,1,0.597147895912387,0.499079821347731,0.935861664032001,0
"cg16544704",0.591531578765183,0.0118722351344812,1,0.181704168027894,1,0.698991379953195,0.936088514634297,0.0338714791539202,1,0.483070690083466,0,0.607049253760703,0.536619144969666,0.191764901607811
"cg04560225",0.265082948198739,0.725714182184473,0,0.427903209608709,0.148498216464367,0.871386952856258,1,0.980137156898239,1,0.933285395092053,0.240101064167517,0.651137183957492,0.266409511180192,0
"cg22755679",0.44620732057909,0,0.993479934469454,0.318812971328524,1,0.133998748816947,0.603590935495244,0,1,0.0955540477124874,0,0.594136147071597,0.989924938171981,0.550577616174358
"cg15199987",0.12662694514238,0.00512532511715116,0.64882329537399,0.106779673151517,1,1,0.327144535792822,0,0.46701104050101,1,0.393497724874037,0.520458884590507,0.372433515952462,0.33831283533363
"cg14258236",0.792912960838429,0,1,0.401423294961684,1,0.370224515028046,0.31201240063022,0.163563810713954,1,0.244705003538277,0.13733888697497,0.985944337606316,0.879427694502554,0.607312024022046
"cg24228707",0.363267960294748,0.431295399866175,0.0591638206711915,0.848443085180192,0.22326874293299,1,0.693574194322844,0.776615975839002,0.977881376408566,0.739668739667647,0.136080680201294,0.794442775949606,0.0221764087484467,0.0659139623169643
"cg24691453",1,0.799675309207255,0.151520618423538,0.375927008810073,0.114921487637297,0.326364902122573,0.494373257333737,0.914651022384931,0.48733887937088,0.0484108655458464,0.182456878625488,1,0.968397108364661,0.807070971530281
"cg09398200",0.315932763639857,0.782634396633404,0.316519487671525,1,0,0.962117615312549,0,0.52527192147907,1,0.84062138011741,0,0.830772705702653,0.804188169281303,0
"cg01721569",0,0.993847649980711,0.594525304208865,0.949016696264251,0,1,1,0,1,0.570147232391691,0.236169100194435,0.412405997339654,0,0
"cg21711862",0.970987622112038,0.132887946190838,1,0,0.70863561721623,0.59921570604355,0.143288606650294,0.102971847406325,1,0,0,0.536171083550563,1,0.334477190354397
"cg25720793",0.977165344641812,0.0856762780362777,0.546693588610919,1,0,0.118466745869808,0.137903304407466,0.454668769006669,0.947666346798992,0.733624330786825,0.215096812844239,0.951608040717473,0.641139946990013,0.879280470226244
"cg11853788",0.651382182407357,0,0.0984159591916377,0,0.439759059264375,0.416308172581031,1,1,0.958749382073619,1,0.106271140887297,0.734016250970726,0.248049076907954,0.606843503244864
"cg17124224",0.74399419899097,0.138887233271774,0.156600495282687,0.507657239822253,0,0.355264729240997,0,0.751801754380034,0.895578493104309,1,0.0744795505369727,0.924663117423435,0.0886310795668226,0
"cg07357279",0,1,0.272726704195647,0.32034311573106,0.990624216506642,1,0,0.137840404942418,0.661167936253471,1,0.672649949673595,0.109058126221068,0,0
"cg03338924",0.160260532630445,0.876146376708499,0.598905677747892,0.226481783337348,0.875254345307273,0.84391933322785,0.0426947639740852,1,1,0.904646482906518,0.121634335399365,0.859923284629247,0.226150318480381,0
"cg23981172",1,0.22349409527968,1,0.0956135875863026,0.445646250713678,1,0,1,0.964392055570332,0.227866389911758,0.206910369866079,0.876752004681496,0.238922843313829,0
"cg08296680",1,0.281801375889399,0.252316396199187,1,0,0.635276595087492,0.704132222322349,1,0.93425965053262,1,0,0.963196500575703,0.887135437609119,0
"cg22006640",0.362974587529228,0.67052385496245,0.316365826247473,0,0.0496555454438604,0.860128690903676,0.985566764104536,1,1,0.436648405580711,0,0.891218197795799,0,0
"cg12428514",0.536229216781744,0.0636916746961629,0.690990315791201,0.572041819298943,1,0.235643568255151,0,0.247526925878302,1,0.98579970721961,0.352653429730127,0.729323718059902,0.742616093155406,0
"cg12798338",0.952494790647718,0.173955020735973,0.802259804255663,0.706635688150181,0.200307348109202,0.431436993647521,1,0.715955312139627,0.742558596853902,0.475313232668345,0,1,1,0.110885852127278
"cg21364077",0.884707548043082,0.589334229437616,0.351588606931779,0.503108974782904,0.0666291759818869,0.0478266291542016,0.197182913370752,0.268450974309821,0.772905200891854,1,0.0288472599132044,0.984131087064859,0.853079094090879,0
"cg21514164",0.84225869517927,0.742877573138573,0.441386642410385,1,0.413312995165378,0.323138081846071,0.130454525823112,0.0151091565801934,0.705087728525324,1,0,0.920121116080091,0.0828983307850998,0.884771007156954
"cg11775521",0.128026215973547,0.0193991776560772,0,1,0.39509688115363,0,0.151418453938418,0.32156651141336,1,1,0.124242935352212,0.972436556311384,0.56734754968526,0.267950765214778
"cg03452737",0.18259674627483,0.781727196192135,0.601311078907251,0.385632284227129,0.24137847198975,1,0,0.506723122483334,0.899439384615459,0.148570896301648,0.194802533491422,1,0.739583015940111,0.311238782344904
"cg23244790",0.570380554152531,0.725616268201498,0,0.349405026148476,0,0.657049828534385,0.623627364108169,1,0.803910757178738,1,0.338181132929792,0.539879369720601,0,0.826952143166309
"cg05075308",0.776045525561648,0,0,1,0.801316142736075,0.263244518258039,0.149274875274084,0.11456054718969,0.829012332037848,0.301895343125687,0.479169539330929,1,1,0.642099154524665
"cg10350880",0,0.948227980924841,0.622020200041125,1,1,0.762232156273166,0.0162373110092513,0,0.422164762833868,1,0.35500576922919,0.697110021981707,0,0
"cg24459409",0.491696214664797,1,0.0233346202762759,1,0.148754498173983,0.395996352879386,0.397212852932818,0.969995632614785,1,1,0.0264227550072366,0.987089970337275,0.50975919312182,0
"cg26620530",0.977652664106365,0.523792864558139,0.127136065233751,0.577688840596435,0,0.445294179474166,1,1,0.937297649166031,0.541005636597795,0,0.541734232648679,0.23076897460765,0
"cg01771065",1,0.0631015322327945,1,0,0.42735781269499,1,1,0.198705676318027,1,0.181538950094837,0,0.311495794769645,0.602289731263296,1
"cg23678210",0,0.247525084296734,0,0.944062053666465,0.538391209422368,0.354477240354367,0,0.694622928420443,0.750728409636722,0.813625681410121,0.201212881395203,0.895114502672,0.885684398589536,0
"cg13208318",0.50106078334247,0.556547729154536,0,0.547832741861766,0.131570785579345,0.529784990350679,0.376956266740669,0.703977127702949,1,0.837674924738593,0.0241034162339382,1,0,0.29625941105574
"cg22888902",0.235522584652924,0.39480228856036,0.739561796243823,0.134765463865602,1,0,0,0.549853355545409,0.70602962092077,0.649587538322514,0,0.530649031231261,1,0.0163418478361662
"cg17855264",0,0.865936661591599,0,0.592139871044436,0.207974855804911,0.610776027920383,0.69577049896406,0.33134606062888,1,0.774007064428496,0.117318619727975,0.395830057352405,0.311283433316589,0
"cg05384646",0.970017091991824,0.564154905470769,0.513983795405567,1,0.32741390866685,0.244550652201371,0.218906899952875,0.276236737029655,1,0.428315693444614,0,1,0.703920468524172,0.209748623654266
"cg23287710",0.287762938993321,0.6467657408374,0.0774062277361314,1,0,0.365828315221194,0.859879382570536,0.863233857899894,0.986716508030635,0.414196762621462,0.582051171256342,0.989707033454576,0.434977592233633,0.0982384181225441
"cg12883295",0.585594704238167,0.0536911541430393,1,0.272377803988061,0.961667932942235,0.288417838326895,0.882313373420738,0,1,0,0,0.49021333467027,1,1
"cg01311360",0.423428780258413,0.788205646465981,0,0.386618659431562,0,0.777882832871992,0.374438289025601,0.940880780144069,0.964319724089062,0.431325648271086,0.279766196555277,0.942129682910012,0.147204838640666,0.832757193042225
"cg01486558",1,0,0.343498179853992,0.370479772223051,0.698365534172099,0.6495332432494,0.460904804502341,0.00529632408667947,0.159916481365236,1,0.551229685857997,0.461102915232139,0.236541122955301,0.855467297377497
"cg02312175",0.0976923904939207,0,0.136983229482498,0.221503334443834,0,0.28792706288714,1,0.680525812275859,0.933447145337602,0.637920895469025,0,0.865435474489822,0.774060904335838,0.705706975537936
"cg20852226",0.486022200500793,0.409670301616058,0,0.631948214932665,0.0854939963485509,0.527232095986269,1,0.871971543261472,1,0.45914723846709,0,0.837556285875652,0.42035006688894,0.00461356983485195
"cg12821804",0.717961277324473,0.439689798852593,0,0.356062746180505,0.31928136994749,0.335526342989051,0.719523368049923,1,1,1,0.260832849383571,0.803881438442665,0.148982004480493,0
"cg07766743",0.00942364050857195,0.456065465541139,0.48854645535621,0,1,0.539765132913627,0.470366732780002,0,0.40610258076516,1,0.065737849891001,0.0436905981526481,0,0.863896380632734
"cg15963326",0,1,0.218574542329993,0.0874711902220358,0.30333830922134,0.506544134752729,0.875314166645327,0.0716486340265379,0.660812280289271,1,0.269572698386313,0.440147344280273,0,0
"cg09745958",1,0.0209778573194062,1,0.554782272959534,1,0.539347149632805,0.17313909110228,0.0194066744458374,0.878538840383256,0.418967614396958,0,1,1,0.0941101807186147
"cg06582782",0.487677225510398,0.429748222945111,0.659263195348297,1,0.870590313517031,0.491415826690363,0.483046124039489,0.202749838222015,1,1,0,1,0.783151271624101,0
"cg05975410",0.578260692875318,0.579027334326354,0.0629866047096939,1,0.115704986708455,0.329315396858713,0.0212902662597736,0.427269371652646,0.783041016839146,0.740442668914937,0.451561327981085,0.679843741368311,0.321772218564394,0
"cg22635541",0.392002607861551,0.424305482494049,0.274145876331383,0.782913643552553,0.485023350724423,0.88736274322699,0.478203441074454,0.570552030081647,0.619545416985153,0.76802669323384,0,0.863848132904343,0.414645023950821,0.00208851234017458
"cg00509996",0.90200672968925,0.19120675329707,1,0.195777519756487,0.868231563664182,0.619641854073695,0.304637806974102,0.0606505470314871,0.998743411206991,0.0686159768184799,0.0437624941269787,0.849429896189464,1,0.0602838944679157
"cg00464757",0.0806705326228706,0.318358080263254,0.803176996642471,0.158215012936503,1,0.263603191317787,0.889224695515675,0.0717760569319377,0.864277332291726,1,0.0429069224753462,0.767154610773064,0.472569069507943,0
"cg27024196",1,0.424113688652215,1,0,0.72169006323688,0.408037983972229,0.705217660946841,0.271190205098655,1,0,0.0291475285092798,0.547021636389234,0.606275854918922,0.911097851570089
"cg27244773",0,0.649849503974894,0.763291250568152,0.17540549880398,1,0.814617292743473,0.683765624630893,0.476494100238316,1,1,0.490644306657758,0.661776508041707,0.0608451244171797,0.857438763635446
"cg08436089",0,0.461341107791479,0.605393991615893,0.307688822927344,1,0.352983191661572,0.818214221663799,0.11148485911184,0.234936572249851,1,0.272842311496879,0.335061037109998,0,0.192498997506953
"cg19615684",0.50228993104314,0.698487264682702,0.434172433638583,0,0.828864142228069,1,0.57550441591344,0,0.676705962685978,0.848779367276515,0.229099825494542,0,0,0.101651002965581
"cg01627823",0.359640883411959,0.177197173737459,0,0.533336192693896,0.0650698743064859,0.431916229550267,0.972494251397874,0.684561163584577,1,0.68936364777459,0.0225377788019142,0.603805995252663,0,0
"cg08573295",0.425955628637085,0.535673150766583,0,1,0.174539973387508,0.956469499848433,0,0.133667268598291,0.916822193142377,0.855636061008457,0.152798652192391,0.85192005610027,0.540717212648853,0
"cg09146900",0.916421675214445,0,0.585817263808909,0.14947662556617,0.645957126778922,0.169312596645846,0,0.606570150146477,0.671753381682907,0.893180939206029,0.161731215822043,0.886201701573113,1,0.0112232578272033
"cg25607161",0.74735280202352,0,0.907007375129281,0.505742867150131,0.995321673504097,0.369287720690746,0,0,0.990272074040277,0.173044203464833,0.218379791447743,0.762126500175927,1,0.311081168321597
"cg12727940",0.129906079382767,0.854012038507669,0.531769696351055,0,0.878284105442587,0.84730124199386,0.501314783808939,0,0.392852974019981,1,0,0.0780270032972463,0.00234240505385179,0.99611595783145
"cg27625456",1,0.447703065939979,0,1,0,0.451785754841379,0.0692478617402955,0,0.66205628763038,0.898224088188614,0.193230931151987,1,1,0.403859510857384
"cg06759874",0,0.0982969648077251,0.325990219475227,0.989705166635163,1,0.747967402461909,0.042552496740419,0.0117158917615335,0.799481182965244,1,0.235527840336316,0.954905619564452,0.743183991865584,0
"cg01584389",0.263058262477624,0.0584963371142249,0.771484673253494,0.347816055435379,1,0.470612603181841,0.116098623164494,0.187093596771,1,0.513303079858652,0,1,0.853314157722295,0.749831911026728
"cg26129110",0.780396412183297,0.0304752128486906,1,0.461226530070794,0.843363787718051,0.106179558916453,0.611504020751724,0,1,0,0.0677776372893188,1,1,0.645795584044738
"cg09642857",0.926724592274976,0.20667904938516,1,0.209073438314678,1,0.598050610277722,0.526019214414903,0,0.511074338678705,0.506384411636891,0,0.924885309054724,0.52572182728755,0.28157550359461
"cg15243578",0.832052283884543,0.771271995587896,0.00585271450477569,0.525192293813529,0.636954325598642,0.225767850077115,0,0.167349030549943,0.524041835728052,1,0.13149812224391,0.691136613189102,0.0861838826192315,0.17771501769381
"cg04011338",0.0830166519132885,0,0.343090972542804,1,0.302096715698963,0.699453834122851,0,0.00959915278742108,0.719510248781387,0.931720295099951,0.123698926571413,0.69289670159771,1,1
"cg02103647",0.290462616069914,0.805244051650411,0.841738469954908,0.105709439000064,0.953871442898082,0.58027649729742,0,0,0.107222407616432,0.954425534489492,0,0.201641120967394,0,0.729244617698403
"cg06588841",0.919793241620839,0.388133989055259,1,0.353761299231654,0.687463749418295,0.536300589028337,0.428409198297127,0.187494355786575,1,0,0.144424436137483,1,0.775433492691904,0.252838389996462
"cg19861260",0.993897768518659,0.201107158143679,1,0.659741153523444,0.153512313834423,1,0.135538631460824,0,0.941966616275695,0.31911990273474,0.314049013632844,0.852808703943341,0.609191539674828,0.471910461288127
"cg00074145",0.542283938072341,0.165327775394383,0.288989392240071,0.241613081240319,0.288659738609618,0.3086164936178,0.842185986709049,0.958444368410521,1,0.794719828088968,0,1,0.11792113087428,0
"cg26987928",0,1,0.88571053687545,0.436323784284769,0.647830428525678,0.00922620526070421,0.602517262557443,0,0.44871524106487,0.983064287053215,0.132920448965142,0.614097186332951,0,0.805242800160101
"cg00121876",1,0,0.557684406776211,1,0.372599810832395,1,0,0.187480886475265,0.529708950405268,0.608606620783815,0.39964593486239,1,1,0.467142115129782
"cg09640425",0.304985275367875,0.470041277920451,0.598976728270819,0.158359018215247,0.440073169209891,0.214785994277996,0,0.900583885421214,0.701123919868541,1,0.140311739768336,0.828308934823613,0.581960500258762,0
"cg24480012",1,0.500810738012202,0.792143207647754,0.387549397319116,0,1,0.201788863184488,0.923198755714072,1,0.636151336983581,0.0396405893255025,1,0.780586889832959,0.138538248350796
"cg14844815",1,0.336718791126917,1,0.41128036908023,0.638492094766949,0.0343744707497645,0.729861578598283,0.462851581898852,1,0,0,0.879984984234816,1,0.832765016509024
"cg01614102",1,0.579647975897479,0.864451498451077,0.493047787695212,0.0629240645688022,0.345049133189289,1,1,1,1,0.148298523964976,0.628694160528079,0,0.136014995264355
"cg04578090",0.351505301453573,0.681921524725043,0.530515153923429,0.390356820908169,0.228631379880596,0.135493531874701,0.651872052891222,0.712256723827384,0.809564880438649,1,0,0.770116569764654,0.82491334834712,0.04951686719213
"cg19784903",0.402371306703908,0.712652027414105,0.424307306979961,0.707456882983072,0.809085058214569,0.187811436642287,0.927629972611148,0.0518220532828991,0.978711818736559,1,0.600778087988846,0.791757925452176,0.506539318596272,0.845100172991302
"cg16942223",0.821544250991931,0,0.915095064831676,0.330844599541887,0.148465152626802,0.469086797158951,0.120829046019864,0.679481578224467,1,0.370080097364102,0,0.918213989980747,0.972871580298101,0.342371089472372
"cg13585675",0.992903986884232,0.436645603800838,1,0.0445970301558414,0.75396011503739,0.292017578937303,1,0.16661103613409,1,0.293014044250247,0,0.690186708593128,0.693527619490469,0.255548498019616
"cg02843349",0,0.961627746597325,0,1,0.176869437591035,0.471164572640194,0.514080374578696,0.884761333721576,0.973765549852455,0.712419551216913,0.10806883696682,0.893168661840235,0.876304421781923,0.471692494182031
"cg15375772",0.627715281940006,0,1,0,0.798823145685407,0.474517020153185,0.754955265930301,0.0586111962522346,1,0.457111199448315,0,0.954874374465334,0.871575932369232,0.323107839014897
